,Date,Val,Type,Series
129,2016 Q4,38.2,Aged 16-24: UK: Female,Women
130,2017 Q1,38.2,Aged 16-24: UK: Female,Women
131,2017 Q2,38.8,Aged 16-24: UK: Female,Women
132,2017 Q3,39.1,Aged 16-24: UK: Female,Women
133,2017 Q4,39.0,Aged 16-24: UK: Female,Women
134,2018 Q1,39.0,Aged 16-24: UK: Female,Women
135,2018 Q2,39.9,Aged 16-24: UK: Female,Women
136,2018 Q3,40.6,Aged 16-24: UK: Female,Women
137,2018 Q4,39.4,Aged 16-24: UK: Female,Women
138,2019 Q1,38.9,Aged 16-24: UK: Female,Women
139,2019 Q2,38.2,Aged 16-24: UK: Female,Women
140,2019 Q3,40.1,Aged 16-24: UK: Female,Women
141,2019 Q4,39.4,Aged 16-24: UK: Female,Women
142,2020 Q1,37.8,Aged 16-24: UK: Female,Women
143,2020 Q2,39.1,Aged 16-24: UK: Female,Women
144,2020 Q3,41.1,Aged 16-24: UK: Female,Women
145,2020 Q4,40.5,Aged 16-24: UK: Female,Women
146,2021 Q1,41.2,Aged 16-24: UK: Female,Women
147,2021 Q2,39.8,Aged 16-24: UK: Female,Women
148,2021 Q3,40.4,Aged 16-24: UK: Female,Women
149,2021 Q4,38.5,Aged 16-24: UK: Female,Women
150,2022 Q1,39.2,Aged 16-24: UK: Female,Women
151,2022 Q2,40.5,Aged 16-24: UK: Female,Women
152,2022 Q3,39.7,Aged 16-24: UK: Female,Women
153,2022 Q4,38.4,Aged 16-24: UK: Female,Women
154,2023 Q1,38.7,Aged 16-24: UK: Female,Women
155,2023 Q2,40.4,Aged 16-24: UK: Female,Women
31,1992 Q2,5.1,Aged 25-34,Women
32,1992 Q3,5.4,Aged 25-34,Women
33,1992 Q4,5.4,Aged 25-34,Women
34,1993 Q1,5.3,Aged 25-34,Women
35,1993 Q2,5.6,Aged 25-34,Women
36,1993 Q3,5.7,Aged 25-34,Women
37,1993 Q4,5.6,Aged 25-34,Women
38,1994 Q1,5.2,Aged 25-34,Women
39,1994 Q2,5.6,Aged 25-34,Women
40,1994 Q3,5.5,Aged 25-34,Women
41,1994 Q4,5.6,Aged 25-34,Women
42,1995 Q1,5.7,Aged 25-34,Women
43,1995 Q2,6.0,Aged 25-34,Women
44,1995 Q3,6.0,Aged 25-34,Women
45,1995 Q4,6.3,Aged 25-34,Women
46,1996 Q1,6.6,Aged 25-34,Women
47,1996 Q2,6.6,Aged 25-34,Women
48,1996 Q3,6.4,Aged 25-34,Women
49,1996 Q4,6.6,Aged 25-34,Women
50,1997 Q1,6.5,Aged 25-34,Women
51,1997 Q2,6.2,Aged 25-34,Women
52,1997 Q3,6.5,Aged 25-34,Women
53,1997 Q4,6.2,Aged 25-34,Women
54,1998 Q1,6.2,Aged 25-34,Women
55,1998 Q2,6.5,Aged 25-34,Women
56,1998 Q3,6.5,Aged 25-34,Women
57,1998 Q4,6.8,Aged 25-34,Women
58,1999 Q1,6.7,Aged 25-34,Women
59,1999 Q2,6.5,Aged 25-34,Women
60,1999 Q3,5.9,Aged 25-34,Women
61,1999 Q4,6.0,Aged 25-34,Women
62,2000 Q1,6.2,Aged 25-34,Women
63,2000 Q2,6.5,Aged 25-34,Women
64,2000 Q3,6.8,Aged 25-34,Women
65,2000 Q4,6.5,Aged 25-34,Women
66,2001 Q1,6.7,Aged 25-34,Women
67,2001 Q2,6.8,Aged 25-34,Women
68,2001 Q3,6.9,Aged 25-34,Women
69,2001 Q4,6.9,Aged 25-34,Women
70,2002 Q1,6.9,Aged 25-34,Women
71,2002 Q2,7.3,Aged 25-34,Women
72,2002 Q3,7.4,Aged 25-34,Women
73,2002 Q4,7.2,Aged 25-34,Women
74,2003 Q1,7.6,Aged 25-34,Women
75,2003 Q2,7.6,Aged 25-34,Women
76,2003 Q3,7.4,Aged 25-34,Women
77,2003 Q4,8.0,Aged 25-34,Women
78,2004 Q1,8.0,Aged 25-34,Women
79,2004 Q2,8.1,Aged 25-34,Women
80,2004 Q3,8.4,Aged 25-34,Women
81,2004 Q4,7.8,Aged 25-34,Women
82,2005 Q1,7.8,Aged 25-34,Women
83,2005 Q2,8.1,Aged 25-34,Women
84,2005 Q3,7.8,Aged 25-34,Women
85,2005 Q4,7.3,Aged 25-34,Women
86,2006 Q1,7.2,Aged 25-34,Women
87,2006 Q2,7.1,Aged 25-34,Women
88,2006 Q3,7.2,Aged 25-34,Women
89,2006 Q4,7.1,Aged 25-34,Women
90,2007 Q1,7.1,Aged 25-34,Women
91,2007 Q2,6.8,Aged 25-34,Women
92,2007 Q3,6.7,Aged 25-34,Women
93,2007 Q4,7.2,Aged 25-34,Women
94,2008 Q1,6.9,Aged 25-34,Women
95,2008 Q2,6.8,Aged 25-34,Women
96,2008 Q3,7.6,Aged 25-34,Women
97,2008 Q4,7.4,Aged 25-34,Women
98,2009 Q1,6.7,Aged 25-34,Women
99,2009 Q2,7.4,Aged 25-34,Women
100,2009 Q3,7.2,Aged 25-34,Women
101,2009 Q4,7.0,Aged 25-34,Women
102,2010 Q1,7.5,Aged 25-34,Women
103,2010 Q2,7.1,Aged 25-34,Women
104,2010 Q3,6.6,Aged 25-34,Women
105,2010 Q4,7.0,Aged 25-34,Women
106,2011 Q1,7.2,Aged 25-34,Women
107,2011 Q2,7.4,Aged 25-34,Women
108,2011 Q3,7.5,Aged 25-34,Women
109,2011 Q4,7.7,Aged 25-34,Women
110,2012 Q1,7.3,Aged 25-34,Women
111,2012 Q2,7.0,Aged 25-34,Women
112,2012 Q3,7.1,Aged 25-34,Women
113,2012 Q4,6.9,Aged 25-34,Women
114,2013 Q1,6.9,Aged 25-34,Women
115,2013 Q2,6.8,Aged 25-34,Women
116,2013 Q3,6.3,Aged 25-34,Women
117,2013 Q4,6.5,Aged 25-34,Women
118,2014 Q1,6.6,Aged 25-34,Women
119,2014 Q2,6.5,Aged 25-34,Women
120,2014 Q3,7.1,Aged 25-34,Women
121,2014 Q4,7.9,Aged 25-34,Women
122,2015 Q1,7.6,Aged 25-34,Women
123,2015 Q2,7.9,Aged 25-34,Women
124,2015 Q3,7.3,Aged 25-34,Women
125,2015 Q4,6.6,Aged 25-34,Women
126,2016 Q1,6.5,Aged 25-34,Women
127,2016 Q2,6.5,Aged 25-34,Women
128,2016 Q3,6.9,Aged 25-34,Women
129,2016 Q4,7.1,Aged 25-34,Women
130,2017 Q1,7.1,Aged 25-34,Women
131,2017 Q2,6.7,Aged 25-34,Women
132,2017 Q3,6.6,Aged 25-34,Women
133,2017 Q4,6.7,Aged 25-34,Women
134,2018 Q1,7.1,Aged 25-34,Women
135,2018 Q2,6.8,Aged 25-34,Women
136,2018 Q3,7.0,Aged 25-34,Women
137,2018 Q4,6.6,Aged 25-34,Women
138,2019 Q1,7.0,Aged 25-34,Women
139,2019 Q2,6.9,Aged 25-34,Women
140,2019 Q3,6.5,Aged 25-34,Women
141,2019 Q4,6.8,Aged 25-34,Women
142,2020 Q1,6.9,Aged 25-34,Women
143,2020 Q2,7.2,Aged 25-34,Women
144,2020 Q3,7.8,Aged 25-34,Women
145,2020 Q4,8.1,Aged 25-34,Women
146,2021 Q1,8.6,Aged 25-34,Women
147,2021 Q2,8.0,Aged 25-34,Women
148,2021 Q3,8.2,Aged 25-34,Women
149,2021 Q4,8.2,Aged 25-34,Women
150,2022 Q1,7.9,Aged 25-34,Women
151,2022 Q2,8.6,Aged 25-34,Women
152,2022 Q3,8.9,Aged 25-34,Women
153,2022 Q4,8.8,Aged 25-34,Women
154,2023 Q1,8.0,Aged 25-34,Women
155,2023 Q2,7.9,Aged 25-34,Women
31,1992 Q2,22.8,Aged 35-49,Women
32,1992 Q3,22.9,Aged 35-49,Women
33,1992 Q4,22.8,Aged 35-49,Women
34,1993 Q1,23.2,Aged 35-49,Women
35,1993 Q2,22.9,Aged 35-49,Women
36,1993 Q3,22.4,Aged 35-49,Women
37,1993 Q4,22.9,Aged 35-49,Women
38,1994 Q1,22.9,Aged 35-49,Women
39,1994 Q2,23.1,Aged 35-49,Women
40,1994 Q3,23.4,Aged 35-49,Women
41,1994 Q4,23.7,Aged 35-49,Women
42,1995 Q1,23.7,Aged 35-49,Women
43,1995 Q2,23.2,Aged 35-49,Women
44,1995 Q3,23.6,Aged 35-49,Women
45,1995 Q4,23.0,Aged 35-49,Women
46,1996 Q1,22.8,Aged 35-49,Women
47,1996 Q2,22.8,Aged 35-49,Women
48,1996 Q3,23.3,Aged 35-49,Women
49,1996 Q4,22.7,Aged 35-49,Women
50,1997 Q1,23.1,Aged 35-49,Women
51,1997 Q2,23.0,Aged 35-49,Women
52,1997 Q3,22.6,Aged 35-49,Women
53,1997 Q4,22.9,Aged 35-49,Women
54,1998 Q1,23.0,Aged 35-49,Women
55,1998 Q2,22.8,Aged 35-49,Women
56,1998 Q3,22.7,Aged 35-49,Women
57,1998 Q4,22.5,Aged 35-49,Women
58,1999 Q1,22.5,Aged 35-49,Women
59,1999 Q2,22.3,Aged 35-49,Women
60,1999 Q3,22.3,Aged 35-49,Women
61,1999 Q4,22.1,Aged 35-49,Women
62,2000 Q1,22.3,Aged 35-49,Women
63,2000 Q2,22.1,Aged 35-49,Women
64,2000 Q3,21.5,Aged 35-49,Women
65,2000 Q4,22.0,Aged 35-49,Women
66,2001 Q1,21.8,Aged 35-49,Women
67,2001 Q2,21.8,Aged 35-49,Women
68,2001 Q3,22.0,Aged 35-49,Women
69,2001 Q4,22.2,Aged 35-49,Women
70,2002 Q1,22.1,Aged 35-49,Women
71,2002 Q2,21.6,Aged 35-49,Women
72,2002 Q3,21.8,Aged 35-49,Women
73,2002 Q4,21.7,Aged 35-49,Women
74,2003 Q1,21.7,Aged 35-49,Women
75,2003 Q2,22.0,Aged 35-49,Women
76,2003 Q3,22.5,Aged 35-49,Women
77,2003 Q4,22.1,Aged 35-49,Women
78,2004 Q1,22.1,Aged 35-49,Women
79,2004 Q2,21.9,Aged 35-49,Women
80,2004 Q3,22.1,Aged 35-49,Women
81,2004 Q4,22.1,Aged 35-49,Women
82,2005 Q1,21.7,Aged 35-49,Women
83,2005 Q2,21.5,Aged 35-49,Women
84,2005 Q3,20.9,Aged 35-49,Women
85,2005 Q4,21.1,Aged 35-49,Women
86,2006 Q1,20.8,Aged 35-49,Women
87,2006 Q2,21.1,Aged 35-49,Women
88,2006 Q3,21.4,Aged 35-49,Women
89,2006 Q4,21.4,Aged 35-49,Women
90,2007 Q1,21.6,Aged 35-49,Women
91,2007 Q2,21.3,Aged 35-49,Women
92,2007 Q3,21.1,Aged 35-49,Women
93,2007 Q4,20.9,Aged 35-49,Women
94,2008 Q1,20.9,Aged 35-49,Women
95,2008 Q2,20.7,Aged 35-49,Women
96,2008 Q3,21.0,Aged 35-49,Women
97,2008 Q4,20.8,Aged 35-49,Women
98,2009 Q1,20.2,Aged 35-49,Women
99,2009 Q2,20.1,Aged 35-49,Women
100,2009 Q3,19.9,Aged 35-49,Women
101,2009 Q4,19.8,Aged 35-49,Women
102,2010 Q1,20.3,Aged 35-49,Women
103,2010 Q2,20.0,Aged 35-49,Women
104,2010 Q3,19.9,Aged 35-49,Women
105,2010 Q4,20.3,Aged 35-49,Women
106,2011 Q1,20.3,Aged 35-49,Women
107,2011 Q2,20.3,Aged 35-49,Women
108,2011 Q3,20.4,Aged 35-49,Women
109,2011 Q4,19.9,Aged 35-49,Women
110,2012 Q1,19.9,Aged 35-49,Women
111,2012 Q2,19.9,Aged 35-49,Women
112,2012 Q3,19.6,Aged 35-49,Women
113,2012 Q4,19.1,Aged 35-49,Women
114,2013 Q1,19.2,Aged 35-49,Women
115,2013 Q2,19.4,Aged 35-49,Women
116,2013 Q3,19.5,Aged 35-49,Women
117,2013 Q4,19.6,Aged 35-49,Women
118,2014 Q1,19.3,Aged 35-49,Women
119,2014 Q2,18.8,Aged 35-49,Women
120,2014 Q3,18.7,Aged 35-49,Women
121,2014 Q4,18.7,Aged 35-49,Women
122,2015 Q1,18.9,Aged 35-49,Women
123,2015 Q2,19.1,Aged 35-49,Women
124,2015 Q3,19.5,Aged 35-49,Women
125,2015 Q4,19.5,Aged 35-49,Women
126,2016 Q1,19.2,Aged 35-49,Women
127,2016 Q2,19.4,Aged 35-49,Women
128,2016 Q3,19.1,Aged 35-49,Women
129,2016 Q4,19.1,Aged 35-49,Women
130,2017 Q1,19.3,Aged 35-49,Women
131,2017 Q2,18.8,Aged 35-49,Women
132,2017 Q3,19.0,Aged 35-49,Women
133,2017 Q4,18.3,Aged 35-49,Women
134,2018 Q1,17.8,Aged 35-49,Women
135,2018 Q2,17.9,Aged 35-49,Women
136,2018 Q3,18.2,Aged 35-49,Women
137,2018 Q4,18.0,Aged 35-49,Women
138,2019 Q1,18.0,Aged 35-49,Women
139,2019 Q2,18.3,Aged 35-49,Women
140,2019 Q3,18.1,Aged 35-49,Women
141,2019 Q4,17.3,Aged 35-49,Women
142,2020 Q1,17.5,Aged 35-49,Women
143,2020 Q2,17.9,Aged 35-49,Women
144,2020 Q3,17.8,Aged 35-49,Women
145,2020 Q4,17.1,Aged 35-49,Women
146,2021 Q1,17.2,Aged 35-49,Women
147,2021 Q2,16.6,Aged 35-49,Women
148,2021 Q3,16.1,Aged 35-49,Women
149,2021 Q4,16.6,Aged 35-49,Women
150,2022 Q1,17.1,Aged 35-49,Women
151,2022 Q2,16.6,Aged 35-49,Women
152,2022 Q3,16.7,Aged 35-49,Women
153,2022 Q4,17.1,Aged 35-49,Women
154,2023 Q1,17.1,Aged 35-49,Women
155,2023 Q2,16.6,Aged 35-49,Women
31,1992 Q2,50.7,Aged 50-64,Women
32,1992 Q3,50.5,Aged 50-64,Women
33,1992 Q4,50.7,Aged 50-64,Women
34,1993 Q1,50.4,Aged 50-64,Women
35,1993 Q2,50.2,Aged 50-64,Women
36,1993 Q3,50.2,Aged 50-64,Women
37,1993 Q4,49.5,Aged 50-64,Women
38,1994 Q1,49.2,Aged 50-64,Women
39,1994 Q2,48.8,Aged 50-64,Women
40,1994 Q3,49.0,Aged 50-64,Women
41,1994 Q4,48.6,Aged 50-64,Women
42,1995 Q1,48.7,Aged 50-64,Women
43,1995 Q2,48.5,Aged 50-64,Women
44,1995 Q3,48.3,Aged 50-64,Women
45,1995 Q4,48.3,Aged 50-64,Women
46,1996 Q1,48.7,Aged 50-64,Women
47,1996 Q2,48.5,Aged 50-64,Women
48,1996 Q3,48.1,Aged 50-64,Women
49,1996 Q4,48.4,Aged 50-64,Women
50,1997 Q1,47.7,Aged 50-64,Women
51,1997 Q2,47.4,Aged 50-64,Women
52,1997 Q3,47.7,Aged 50-64,Women
53,1997 Q4,48.1,Aged 50-64,Women
54,1998 Q1,47.8,Aged 50-64,Women
55,1998 Q2,47.7,Aged 50-64,Women
56,1998 Q3,47.2,Aged 50-64,Women
57,1998 Q4,46.4,Aged 50-64,Women
58,1999 Q1,46.5,Aged 50-64,Women
59,1999 Q2,46.5,Aged 50-64,Women
60,1999 Q3,46.6,Aged 50-64,Women
61,1999 Q4,46.1,Aged 50-64,Women
62,2000 Q1,45.7,Aged 50-64,Women
63,2000 Q2,45.4,Aged 50-64,Women
64,2000 Q3,45.3,Aged 50-64,Women
65,2000 Q4,45.3,Aged 50-64,Women
66,2001 Q1,45.0,Aged 50-64,Women
67,2001 Q2,44.7,Aged 50-64,Women
68,2001 Q3,44.8,Aged 50-64,Women
69,2001 Q4,44.0,Aged 50-64,Women
70,2002 Q1,44.3,Aged 50-64,Women
71,2002 Q2,43.7,Aged 50-64,Women
72,2002 Q3,43.4,Aged 50-64,Women
73,2002 Q4,43.3,Aged 50-64,Women
74,2003 Q1,43.3,Aged 50-64,Women
75,2003 Q2,42.7,Aged 50-64,Women
76,2003 Q3,42.3,Aged 50-64,Women
77,2003 Q4,42.8,Aged 50-64,Women
78,2004 Q1,42.3,Aged 50-64,Women
79,2004 Q2,42.4,Aged 50-64,Women
80,2004 Q3,42.6,Aged 50-64,Women
81,2004 Q4,42.1,Aged 50-64,Women
82,2005 Q1,42.0,Aged 50-64,Women
83,2005 Q2,41.9,Aged 50-64,Women
84,2005 Q3,41.6,Aged 50-64,Women
85,2005 Q4,41.7,Aged 50-64,Women
86,2006 Q1,41.0,Aged 50-64,Women
87,2006 Q2,40.8,Aged 50-64,Women
88,2006 Q3,40.7,Aged 50-64,Women
89,2006 Q4,40.8,Aged 50-64,Women
90,2007 Q1,40.9,Aged 50-64,Women
91,2007 Q2,40.7,Aged 50-64,Women
92,2007 Q3,40.8,Aged 50-64,Women
93,2007 Q4,40.4,Aged 50-64,Women
94,2008 Q1,40.3,Aged 50-64,Women
95,2008 Q2,40.4,Aged 50-64,Women
96,2008 Q3,40.2,Aged 50-64,Women
97,2008 Q4,39.9,Aged 50-64,Women
98,2009 Q1,40.1,Aged 50-64,Women
99,2009 Q2,39.7,Aged 50-64,Women
100,2009 Q3,39.8,Aged 50-64,Women
101,2009 Q4,39.6,Aged 50-64,Women
102,2010 Q1,39.4,Aged 50-64,Women
103,2010 Q2,39.7,Aged 50-64,Women
104,2010 Q3,38.6,Aged 50-64,Women
105,2010 Q4,39.4,Aged 50-64,Women
106,2011 Q1,38.8,Aged 50-64,Women
107,2011 Q2,38.9,Aged 50-64,Women
108,2011 Q3,38.0,Aged 50-64,Women
109,2011 Q4,38.0,Aged 50-64,Women
110,2012 Q1,37.7,Aged 50-64,Women
111,2012 Q2,37.1,Aged 50-64,Women
112,2012 Q3,37.1,Aged 50-64,Women
113,2012 Q4,36.3,Aged 50-64,Women
114,2013 Q1,35.9,Aged 50-64,Women
115,2013 Q2,35.4,Aged 50-64,Women
116,2013 Q3,35.3,Aged 50-64,Women
117,2013 Q4,34.7,Aged 50-64,Women
118,2014 Q1,34.5,Aged 50-64,Women
119,2014 Q2,34.6,Aged 50-64,Women
120,2014 Q3,34.7,Aged 50-64,Women
121,2014 Q4,34.3,Aged 50-64,Women
122,2015 Q1,33.9,Aged 50-64,Women
123,2015 Q2,34.0,Aged 50-64,Women
124,2015 Q3,33.4,Aged 50-64,Women
125,2015 Q4,33.4,Aged 50-64,Women
126,2016 Q1,33.2,Aged 50-64,Women
127,2016 Q2,32.4,Aged 50-64,Women
128,2016 Q3,32.5,Aged 50-64,Women
129,2016 Q4,32.2,Aged 50-64,Women
130,2017 Q1,32.1,Aged 50-64,Women
131,2017 Q2,31.7,Aged 50-64,Women
132,2017 Q3,31.3,Aged 50-64,Women
133,2017 Q4,31.1,Aged 50-64,Women
134,2018 Q1,30.7,Aged 50-64,Women
135,2018 Q2,30.7,Aged 50-64,Women
136,2018 Q3,30.3,Aged 50-64,Women
137,2018 Q4,30.4,Aged 50-64,Women
138,2019 Q1,30.0,Aged 50-64,Women
139,2019 Q2,29.6,Aged 50-64,Women
140,2019 Q3,30.0,Aged 50-64,Women
141,2019 Q4,29.7,Aged 50-64,Women
142,2020 Q1,29.9,Aged 50-64,Women
143,2020 Q2,30.6,Aged 50-64,Women
144,2020 Q3,30.5,Aged 50-64,Women
145,2020 Q4,30.5,Aged 50-64,Women
146,2021 Q1,30.2,Aged 50-64,Women
147,2021 Q2,30.5,Aged 50-64,Women
148,2021 Q3,30.7,Aged 50-64,Women
149,2021 Q4,31.1,Aged 50-64,Women
150,2022 Q1,30.9,Aged 50-64,Women
151,2022 Q2,31.2,Aged 50-64,Women
152,2022 Q3,32.1,Aged 50-64,Women
153,2022 Q4,31.7,Aged 50-64,Women
154,2023 Q1,32.1,Aged 50-64,Women
155,2023 Q2,31.0,Aged 50-64,Women
