,Date,Location,Inactivity Type,Value,Total Population,Inactive,Total Economically Inactive,Inactive Pct
612,2005-06,Inverclyde,Long-term sick,5900.0,52400.0,0.11259541984732824,14500.0,0.2767175572519084
613,2005-06,Inverclyde,Economically Discouraged,0.0,52400.0,0.0,14500.0,0.2767175572519084
614,2005-06,Inverclyde,Retired,2000.0,52400.0,0.03816793893129771,14500.0,0.2767175572519084
615,2005-06,Inverclyde,Other,1300.0,52400.0,0.02480916030534351,14500.0,0.2767175572519084
617,2005-09,Inverclyde,Student,2200.0,52600.0,0.04182509505703422,14000.0,0.2661596958174905
618,2005-09,Inverclyde,Looking after family/home,2500.0,52600.0,0.04752851711026616,14000.0,0.2661596958174905
619,2005-09,Inverclyde,Temporary sick,0.0,52600.0,0.0,14000.0,0.2661596958174905
620,2005-09,Inverclyde,Long-term sick,5400.0,52600.0,0.10266159695817491,14000.0,0.2661596958174905
621,2005-09,Inverclyde,Economically Discouraged,0.0,52600.0,0.0,14000.0,0.2661596958174905
622,2005-09,Inverclyde,Retired,2000.0,52600.0,0.03802281368821293,14000.0,0.2661596958174905
623,2005-09,Inverclyde,Other,1200.0,52600.0,0.022813688212927757,14000.0,0.2661596958174905
625,2005-12,Inverclyde,Student,2600.0,52600.0,0.049429657794676805,14000.0,0.2661596958174905
626,2005-12,Inverclyde,Looking after family/home,2500.0,52600.0,0.04752851711026616,14000.0,0.2661596958174905
627,2005-12,Inverclyde,Temporary sick,0.0,52600.0,0.0,14000.0,0.2661596958174905
628,2005-12,Inverclyde,Long-term sick,5400.0,52600.0,0.10266159695817491,14000.0,0.2661596958174905
629,2005-12,Inverclyde,Economically Discouraged,0.0,52600.0,0.0,14000.0,0.2661596958174905
630,2005-12,Inverclyde,Retired,2300.0,52600.0,0.043726235741444866,14000.0,0.2661596958174905
631,2005-12,Inverclyde,Other,700.0,52600.0,0.013307984790874524,14000.0,0.2661596958174905
633,2006-03,Inverclyde,Student,2600.0,52700.0,0.04933586337760911,14100.0,0.2675521821631879
634,2006-03,Inverclyde,Looking after family/home,2700.0,52700.0,0.051233396584440226,14100.0,0.2675521821631879
635,2006-03,Inverclyde,Temporary sick,0.0,52700.0,0.0,14100.0,0.2675521821631879
636,2006-03,Inverclyde,Long-term sick,5400.0,52700.0,0.10246679316888045,14100.0,0.2675521821631879
637,2006-03,Inverclyde,Economically Discouraged,0.0,52700.0,0.0,14100.0,0.2675521821631879
638,2006-03,Inverclyde,Retired,2200.0,52700.0,0.04174573055028463,14100.0,0.2675521821631879
639,2006-03,Inverclyde,Other,800.0,52700.0,0.015180265654648957,14100.0,0.2675521821631879
641,2006-06,Inverclyde,Student,2300.0,52900.0,0.043478260869565216,13800.0,0.2608695652173913
642,2006-06,Inverclyde,Looking after family/home,2700.0,52900.0,0.05103969754253308,13800.0,0.2608695652173913
643,2006-06,Inverclyde,Temporary sick,0.0,52900.0,0.0,13800.0,0.2608695652173913
644,2006-06,Inverclyde,Long-term sick,5400.0,52900.0,0.10207939508506617,13800.0,0.2608695652173913
645,2006-06,Inverclyde,Economically Discouraged,0.0,52900.0,0.0,13800.0,0.2608695652173913
646,2006-06,Inverclyde,Retired,2300.0,52900.0,0.043478260869565216,13800.0,0.2608695652173913
647,2006-06,Inverclyde,Other,800.0,52900.0,0.015122873345935728,13800.0,0.2608695652173913
649,2006-09,Inverclyde,Student,2000.0,52700.0,0.03795066413662239,12900.0,0.24478178368121442
650,2006-09,Inverclyde,Looking after family/home,2400.0,52700.0,0.04554079696394687,12900.0,0.24478178368121442
651,2006-09,Inverclyde,Temporary sick,0.0,52700.0,0.0,12900.0,0.24478178368121442
652,2006-09,Inverclyde,Long-term sick,5100.0,52700.0,0.0967741935483871,12900.0,0.24478178368121442
653,2006-09,Inverclyde,Economically Discouraged,0.0,52700.0,0.0,12900.0,0.24478178368121442
654,2006-09,Inverclyde,Retired,2100.0,52700.0,0.03984819734345351,12900.0,0.24478178368121442
655,2006-09,Inverclyde,Other,800.0,52700.0,0.015180265654648957,12900.0,0.24478178368121442
657,2006-12,Inverclyde,Student,1600.0,52500.0,0.030476190476190476,12800.0,0.2438095238095238
658,2006-12,Inverclyde,Looking after family/home,2600.0,52500.0,0.049523809523809526,12800.0,0.2438095238095238
659,2006-12,Inverclyde,Temporary sick,0.0,52500.0,0.0,12800.0,0.2438095238095238
660,2006-12,Inverclyde,Long-term sick,5100.0,52500.0,0.09714285714285714,12800.0,0.2438095238095238
661,2006-12,Inverclyde,Economically Discouraged,0.0,52500.0,0.0,12800.0,0.2438095238095238
662,2006-12,Inverclyde,Retired,2000.0,52500.0,0.0380952380952381,12800.0,0.2438095238095238
663,2006-12,Inverclyde,Other,1000.0,52500.0,0.01904761904761905,12800.0,0.2438095238095238
665,2007-03,Inverclyde,Student,1600.0,52400.0,0.030534351145038167,12800.0,0.24427480916030533
666,2007-03,Inverclyde,Looking after family/home,2500.0,52400.0,0.04770992366412214,12800.0,0.24427480916030533
667,2007-03,Inverclyde,Temporary sick,0.0,52400.0,0.0,12800.0,0.24427480916030533
668,2007-03,Inverclyde,Long-term sick,5300.0,52400.0,0.10114503816793893,12800.0,0.24427480916030533
669,2007-03,Inverclyde,Economically Discouraged,0.0,52400.0,0.0,12800.0,0.24427480916030533
670,2007-03,Inverclyde,Retired,2000.0,52400.0,0.03816793893129771,12800.0,0.24427480916030533
671,2007-03,Inverclyde,Other,1000.0,52400.0,0.019083969465648856,12800.0,0.24427480916030533
673,2007-06,Inverclyde,Student,1800.0,52600.0,0.034220532319391636,12600.0,0.23954372623574144
674,2007-06,Inverclyde,Looking after family/home,2200.0,52600.0,0.04182509505703422,12600.0,0.23954372623574144
675,2007-06,Inverclyde,Temporary sick,0.0,52600.0,0.0,12600.0,0.23954372623574144
676,2007-06,Inverclyde,Long-term sick,5300.0,52600.0,0.10076045627376426,12600.0,0.23954372623574144
677,2007-06,Inverclyde,Economically Discouraged,0.0,52600.0,0.0,12600.0,0.23954372623574144
678,2007-06,Inverclyde,Retired,1800.0,52600.0,0.034220532319391636,12600.0,0.23954372623574144
679,2007-06,Inverclyde,Other,1000.0,52600.0,0.019011406844106463,12600.0,0.23954372623574144
681,2007-09,Inverclyde,Student,2000.0,52600.0,0.03802281368821293,13200.0,0.2509505703422053
682,2007-09,Inverclyde,Looking after family/home,2200.0,52600.0,0.04182509505703422,13200.0,0.2509505703422053
683,2007-09,Inverclyde,Temporary sick,600.0,52600.0,0.011406844106463879,13200.0,0.2509505703422053
684,2007-09,Inverclyde,Long-term sick,5600.0,52600.0,0.10646387832699619,13200.0,0.2509505703422053
685,2007-09,Inverclyde,Economically Discouraged,0.0,52600.0,0.0,13200.0,0.2509505703422053
686,2007-09,Inverclyde,Retired,1700.0,52600.0,0.03231939163498099,13200.0,0.2509505703422053
687,2007-09,Inverclyde,Other,1000.0,52600.0,0.019011406844106463,13200.0,0.2509505703422053
689,2007-12,Inverclyde,Student,2500.0,52800.0,0.04734848484848485,14100.0,0.26704545454545453
690,2007-12,Inverclyde,Looking after family/home,2000.0,52800.0,0.03787878787878788,14100.0,0.26704545454545453
691,2007-12,Inverclyde,Temporary sick,700.0,52800.0,0.013257575757575758,14100.0,0.26704545454545453
692,2007-12,Inverclyde,Long-term sick,6000.0,52800.0,0.11363636363636363,14100.0,0.26704545454545453
693,2007-12,Inverclyde,Economically Discouraged,0.0,52800.0,0.0,14100.0,0.26704545454545453
694,2007-12,Inverclyde,Retired,1700.0,52800.0,0.032196969696969696,14100.0,0.26704545454545453
695,2007-12,Inverclyde,Other,1000.0,52800.0,0.01893939393939394,14100.0,0.26704545454545453
697,2008-03,Inverclyde,Student,2400.0,52900.0,0.045368620037807186,13300.0,0.2514177693761815
698,2008-03,Inverclyde,Looking after family/home,1900.0,52900.0,0.035916824196597356,13300.0,0.2514177693761815
699,2008-03,Inverclyde,Temporary sick,800.0,52900.0,0.015122873345935728,13300.0,0.2514177693761815
700,2008-03,Inverclyde,Long-term sick,5500.0,52900.0,0.10396975425330812,13300.0,0.2514177693761815
701,2008-03,Inverclyde,Economically Discouraged,0.0,52900.0,0.0,13300.0,0.2514177693761815
702,2008-03,Inverclyde,Retired,1800.0,52900.0,0.034026465028355386,13300.0,0.2514177693761815
703,2008-03,Inverclyde,Other,1000.0,52900.0,0.01890359168241966,13300.0,0.2514177693761815
705,2008-06,Inverclyde,Student,2200.0,52900.0,0.04158790170132325,13400.0,0.2533081285444234
706,2008-06,Inverclyde,Looking after family/home,1900.0,52900.0,0.035916824196597356,13400.0,0.2533081285444234
707,2008-06,Inverclyde,Temporary sick,500.0,52900.0,0.00945179584120983,13400.0,0.2533081285444234
708,2008-06,Inverclyde,Long-term sick,5800.0,52900.0,0.10964083175803403,13400.0,0.2533081285444234
709,2008-06,Inverclyde,Economically Discouraged,0.0,52900.0,0.0,13400.0,0.2533081285444234
710,2008-06,Inverclyde,Retired,2000.0,52900.0,0.03780718336483932,13400.0,0.2533081285444234
711,2008-06,Inverclyde,Other,1000.0,52900.0,0.01890359168241966,13400.0,0.2533081285444234
713,2008-09,Inverclyde,Student,2000.0,52900.0,0.03780718336483932,13000.0,0.24574669187145556
714,2008-09,Inverclyde,Looking after family/home,2100.0,52900.0,0.03969754253308128,13000.0,0.24574669187145556
715,2008-09,Inverclyde,Temporary sick,0.0,52900.0,0.0,13000.0,0.24574669187145556
716,2008-09,Inverclyde,Long-term sick,5900.0,52900.0,0.11153119092627599,13000.0,0.24574669187145556
717,2008-09,Inverclyde,Economically Discouraged,0.0,52900.0,0.0,13000.0,0.24574669187145556
718,2008-09,Inverclyde,Retired,1900.0,52900.0,0.035916824196597356,13000.0,0.24574669187145556
719,2008-09,Inverclyde,Other,800.0,52900.0,0.015122873345935728,13000.0,0.24574669187145556
721,2008-12,Inverclyde,Student,2100.0,52800.0,0.03977272727272727,13300.0,0.2518939393939394
722,2008-12,Inverclyde,Looking after family/home,2500.0,52800.0,0.04734848484848485,13300.0,0.2518939393939394
723,2008-12,Inverclyde,Temporary sick,0.0,52800.0,0.0,13300.0,0.2518939393939394
724,2008-12,Inverclyde,Long-term sick,5500.0,52800.0,0.10416666666666667,13300.0,0.2518939393939394
725,2008-12,Inverclyde,Economically Discouraged,0.0,52800.0,0.0,13300.0,0.2518939393939394
726,2008-12,Inverclyde,Retired,2100.0,52800.0,0.03977272727272727,13300.0,0.2518939393939394
727,2008-12,Inverclyde,Other,600.0,52800.0,0.011363636363636364,13300.0,0.2518939393939394
729,2009-03,Inverclyde,Student,2300.0,52600.0,0.043726235741444866,13100.0,0.24904942965779467
730,2009-03,Inverclyde,Looking after family/home,2400.0,52600.0,0.045627376425855515,13100.0,0.24904942965779467
731,2009-03,Inverclyde,Temporary sick,600.0,52600.0,0.011406844106463879,13100.0,0.24904942965779467
732,2009-03,Inverclyde,Long-term sick,5400.0,52600.0,0.10266159695817491,13100.0,0.24904942965779467
733,2009-03,Inverclyde,Economically Discouraged,0.0,52600.0,0.0,13100.0,0.24904942965779467
734,2009-03,Inverclyde,Retired,2000.0,52600.0,0.03802281368821293,13100.0,0.24904942965779467
735,2009-03,Inverclyde,Other,0.0,52600.0,0.0,13100.0,0.24904942965779467
737,2009-06,Inverclyde,Student,2300.0,52300.0,0.04397705544933078,13300.0,0.25430210325047803
738,2009-06,Inverclyde,Looking after family/home,2800.0,52300.0,0.05353728489483748,13300.0,0.25430210325047803
739,2009-06,Inverclyde,Temporary sick,800.0,52300.0,0.015296367112810707,13300.0,0.25430210325047803
740,2009-06,Inverclyde,Long-term sick,5000.0,52300.0,0.09560229445506692,13300.0,0.25430210325047803
741,2009-06,Inverclyde,Economically Discouraged,0.0,52300.0,0.0,13300.0,0.25430210325047803
742,2009-06,Inverclyde,Retired,2000.0,52300.0,0.03824091778202677,13300.0,0.25430210325047803
743,2009-06,Inverclyde,Other,0.0,52300.0,0.0,13300.0,0.25430210325047803
745,2009-09,Inverclyde,Student,2700.0,52200.0,0.05172413793103448,14300.0,0.2739463601532567
746,2009-09,Inverclyde,Looking after family/home,2800.0,52200.0,0.05363984674329502,14300.0,0.2739463601532567
747,2009-09,Inverclyde,Temporary sick,700.0,52200.0,0.013409961685823755,14300.0,0.2739463601532567
748,2009-09,Inverclyde,Long-term sick,5300.0,52200.0,0.10153256704980843,14300.0,0.2739463601532567
749,2009-09,Inverclyde,Economically Discouraged,0.0,52200.0,0.0,14300.0,0.2739463601532567
750,2009-09,Inverclyde,Retired,2200.0,52200.0,0.0421455938697318,14300.0,0.2739463601532567
751,2009-09,Inverclyde,Other,700.0,52200.0,0.013409961685823755,14300.0,0.2739463601532567
753,2009-12,Inverclyde,Student,2700.0,51900.0,0.05202312138728324,13500.0,0.26011560693641617
754,2009-12,Inverclyde,Looking after family/home,2700.0,51900.0,0.05202312138728324,13500.0,0.26011560693641617
755,2009-12,Inverclyde,Temporary sick,0.0,51900.0,0.0,13500.0,0.26011560693641617
756,2009-12,Inverclyde,Long-term sick,5200.0,51900.0,0.1001926782273603,13500.0,0.26011560693641617
757,2009-12,Inverclyde,Economically Discouraged,0.0,51900.0,0.0,13500.0,0.26011560693641617
758,2009-12,Inverclyde,Retired,1800.0,51900.0,0.03468208092485549,13500.0,0.26011560693641617
759,2009-12,Inverclyde,Other,800.0,51900.0,0.015414258188824663,13500.0,0.26011560693641617
761,2010-03,Inverclyde,Student,2300.0,52200.0,0.044061302681992334,13200.0,0.25287356321839083
762,2010-03,Inverclyde,Looking after family/home,2800.0,52200.0,0.05363984674329502,13200.0,0.25287356321839083
763,2010-03,Inverclyde,Temporary sick,0.0,52200.0,0.0,13200.0,0.25287356321839083
764,2010-03,Inverclyde,Long-term sick,5000.0,52200.0,0.09578544061302682,13200.0,0.25287356321839083
765,2010-03,Inverclyde,Economically Discouraged,0.0,52200.0,0.0,13200.0,0.25287356321839083
766,2010-03,Inverclyde,Retired,1800.0,52200.0,0.034482758620689655,13200.0,0.25287356321839083
767,2010-03,Inverclyde,Other,900.0,52200.0,0.017241379310344827,13200.0,0.25287356321839083
769,2010-06,Inverclyde,Student,2200.0,52000.0,0.04230769230769231,12800.0,0.24615384615384617
770,2010-06,Inverclyde,Looking after family/home,2700.0,52000.0,0.051923076923076926,12800.0,0.24615384615384617
771,2010-06,Inverclyde,Temporary sick,0.0,52000.0,0.0,12800.0,0.24615384615384617
772,2010-06,Inverclyde,Long-term sick,5200.0,52000.0,0.1,12800.0,0.24615384615384617
773,2010-06,Inverclyde,Economically Discouraged,0.0,52000.0,0.0,12800.0,0.24615384615384617
774,2010-06,Inverclyde,Retired,1700.0,52000.0,0.032692307692307694,12800.0,0.24615384615384617
775,2010-06,Inverclyde,Other,700.0,52000.0,0.013461538461538462,12800.0,0.24615384615384617
777,2010-09,Inverclyde,Student,2000.0,51900.0,0.038535645472061654,11800.0,0.22736030828516376
778,2010-09,Inverclyde,Looking after family/home,2500.0,51900.0,0.04816955684007707,11800.0,0.22736030828516376
779,2010-09,Inverclyde,Temporary sick,0.0,51900.0,0.0,11800.0,0.22736030828516376
780,2010-09,Inverclyde,Long-term sick,4900.0,51900.0,0.09441233140655106,11800.0,0.22736030828516376
781,2010-09,Inverclyde,Economically Discouraged,0.0,51900.0,0.0,11800.0,0.22736030828516376
782,2010-09,Inverclyde,Retired,1500.0,51900.0,0.028901734104046242,11800.0,0.22736030828516376
783,2010-09,Inverclyde,Other,600.0,51900.0,0.011560693641618497,11800.0,0.22736030828516376
785,2010-12,Inverclyde,Student,2000.0,52000.0,0.038461538461538464,12100.0,0.2326923076923077
786,2010-12,Inverclyde,Looking after family/home,2300.0,52000.0,0.04423076923076923,12100.0,0.2326923076923077
787,2010-12,Inverclyde,Temporary sick,0.0,52000.0,0.0,12100.0,0.2326923076923077
788,2010-12,Inverclyde,Long-term sick,5100.0,52000.0,0.09807692307692308,12100.0,0.2326923076923077
789,2010-12,Inverclyde,Economically Discouraged,0.0,52000.0,0.0,12100.0,0.2326923076923077
790,2010-12,Inverclyde,Retired,1700.0,52000.0,0.032692307692307694,12100.0,0.2326923076923077
791,2010-12,Inverclyde,Other,600.0,52000.0,0.011538461538461539,12100.0,0.2326923076923077
793,2011-03,Inverclyde,Student,1900.0,51900.0,0.036608863198458574,12200.0,0.2350674373795761
794,2011-03,Inverclyde,Looking after family/home,2300.0,51900.0,0.04431599229287091,12200.0,0.2350674373795761
795,2011-03,Inverclyde,Temporary sick,0.0,51900.0,0.0,12200.0,0.2350674373795761
796,2011-03,Inverclyde,Long-term sick,5300.0,51900.0,0.10211946050096339,12200.0,0.2350674373795761
797,2011-03,Inverclyde,Economically Discouraged,0.0,51900.0,0.0,12200.0,0.2350674373795761
798,2011-03,Inverclyde,Retired,1800.0,51900.0,0.03468208092485549,12200.0,0.2350674373795761
799,2011-03,Inverclyde,Other,600.0,51900.0,0.011560693641618497,12200.0,0.2350674373795761
801,2011-06,Inverclyde,Student,2100.0,52000.0,0.04038461538461539,11900.0,0.22884615384615384
802,2011-06,Inverclyde,Looking after family/home,2200.0,52000.0,0.04230769230769231,11900.0,0.22884615384615384
803,2011-06,Inverclyde,Temporary sick,0.0,52000.0,0.0,11900.0,0.22884615384615384
804,2011-06,Inverclyde,Long-term sick,4900.0,52000.0,0.09423076923076923,11900.0,0.22884615384615384
805,2011-06,Inverclyde,Economically Discouraged,0.0,52000.0,0.0,11900.0,0.22884615384615384
806,2011-06,Inverclyde,Retired,2000.0,52000.0,0.038461538461538464,11900.0,0.22884615384615384
807,2011-06,Inverclyde,Other,500.0,52000.0,0.009615384615384616,11900.0,0.22884615384615384
809,2011-09,Inverclyde,Student,2100.0,52000.0,0.04038461538461539,12000.0,0.23076923076923078
810,2011-09,Inverclyde,Looking after family/home,2100.0,52000.0,0.04038461538461539,12000.0,0.23076923076923078
811,2011-09,Inverclyde,Temporary sick,0.0,52000.0,0.0,12000.0,0.23076923076923078
812,2011-09,Inverclyde,Long-term sick,5100.0,52000.0,0.09807692307692308,12000.0,0.23076923076923078
813,2011-09,Inverclyde,Economically Discouraged,0.0,52000.0,0.0,12000.0,0.23076923076923078
814,2011-09,Inverclyde,Retired,2100.0,52000.0,0.04038461538461539,12000.0,0.23076923076923078
815,2011-09,Inverclyde,Other,0.0,52000.0,0.0,12000.0,0.23076923076923078
817,2011-12,Inverclyde,Student,2300.0,51800.0,0.0444015444015444,11800.0,0.2277992277992278
818,2011-12,Inverclyde,Looking after family/home,2000.0,51800.0,0.03861003861003861,11800.0,0.2277992277992278
819,2011-12,Inverclyde,Temporary sick,0.0,51800.0,0.0,11800.0,0.2277992277992278
820,2011-12,Inverclyde,Long-term sick,5000.0,51800.0,0.09652509652509653,11800.0,0.2277992277992278
821,2011-12,Inverclyde,Economically Discouraged,0.0,51800.0,0.0,11800.0,0.2277992277992278
822,2011-12,Inverclyde,Retired,1900.0,51800.0,0.03667953667953668,11800.0,0.2277992277992278
823,2011-12,Inverclyde,Other,0.0,51800.0,0.0,11800.0,0.2277992277992278
825,2012-03,Inverclyde,Student,2600.0,51700.0,0.05029013539651837,11800.0,0.22823984526112184
826,2012-03,Inverclyde,Looking after family/home,1800.0,51700.0,0.03481624758220503,11800.0,0.22823984526112184
827,2012-03,Inverclyde,Temporary sick,0.0,51700.0,0.0,11800.0,0.22823984526112184
828,2012-03,Inverclyde,Long-term sick,4900.0,51700.0,0.09477756286266925,11800.0,0.22823984526112184
829,2012-03,Inverclyde,Economically Discouraged,0.0,51700.0,0.0,11800.0,0.22823984526112184
830,2012-03,Inverclyde,Retired,2000.0,51700.0,0.03868471953578337,11800.0,0.22823984526112184
831,2012-03,Inverclyde,Other,0.0,51700.0,0.0,11800.0,0.22823984526112184
833,2012-06,Inverclyde,Student,2500.0,51500.0,0.04854368932038835,11600.0,0.22524271844660193
834,2012-06,Inverclyde,Looking after family/home,1600.0,51500.0,0.031067961165048542,11600.0,0.22524271844660193
835,2012-06,Inverclyde,Temporary sick,0.0,51500.0,0.0,11600.0,0.22524271844660193
836,2012-06,Inverclyde,Long-term sick,5100.0,51500.0,0.09902912621359224,11600.0,0.22524271844660193
837,2012-06,Inverclyde,Economically Discouraged,0.0,51500.0,0.0,11600.0,0.22524271844660193
838,2012-06,Inverclyde,Retired,1700.0,51500.0,0.03300970873786408,11600.0,0.22524271844660193
839,2012-06,Inverclyde,Other,0.0,51500.0,0.0,11600.0,0.22524271844660193
841,2012-09,Inverclyde,Student,2700.0,51300.0,0.05263157894736842,11900.0,0.23196881091617932
842,2012-09,Inverclyde,Looking after family/home,1800.0,51300.0,0.03508771929824561,11900.0,0.23196881091617932
843,2012-09,Inverclyde,Temporary sick,0.0,51300.0,0.0,11900.0,0.23196881091617932
844,2012-09,Inverclyde,Long-term sick,5000.0,51300.0,0.09746588693957114,11900.0,0.23196881091617932
845,2012-09,Inverclyde,Economically Discouraged,0.0,51300.0,0.0,11900.0,0.23196881091617932
846,2012-09,Inverclyde,Retired,1600.0,51300.0,0.031189083820662766,11900.0,0.23196881091617932
847,2012-09,Inverclyde,Other,0.0,51300.0,0.0,11900.0,0.23196881091617932
849,2012-12,Inverclyde,Student,2800.0,51100.0,0.0547945205479452,12100.0,0.23679060665362034
850,2012-12,Inverclyde,Looking after family/home,1900.0,51100.0,0.03718199608610567,12100.0,0.23679060665362034
851,2012-12,Inverclyde,Temporary sick,600.0,51100.0,0.011741682974559686,12100.0,0.23679060665362034
852,2012-12,Inverclyde,Long-term sick,4800.0,51100.0,0.09393346379647749,12100.0,0.23679060665362034
853,2012-12,Inverclyde,Economically Discouraged,0.0,51100.0,0.0,12100.0,0.23679060665362034
854,2012-12,Inverclyde,Retired,1700.0,51100.0,0.033268101761252444,12100.0,0.23679060665362034
855,2012-12,Inverclyde,Other,0.0,51100.0,0.0,12100.0,0.23679060665362034
857,2013-03,Inverclyde,Student,2600.0,51000.0,0.050980392156862744,12400.0,0.24313725490196078
858,2013-03,Inverclyde,Looking after family/home,2200.0,51000.0,0.043137254901960784,12400.0,0.24313725490196078
859,2013-03,Inverclyde,Temporary sick,600.0,51000.0,0.011764705882352941,12400.0,0.24313725490196078
860,2013-03,Inverclyde,Long-term sick,4800.0,51000.0,0.09411764705882353,12400.0,0.24313725490196078
861,2013-03,Inverclyde,Economically Discouraged,0.0,51000.0,0.0,12400.0,0.24313725490196078
862,2013-03,Inverclyde,Retired,1700.0,51000.0,0.03333333333333333,12400.0,0.24313725490196078
863,2013-03,Inverclyde,Other,0.0,51000.0,0.0,12400.0,0.24313725490196078
865,2013-06,Inverclyde,Student,2600.0,51100.0,0.050880626223091974,13000.0,0.25440313111545987
866,2013-06,Inverclyde,Looking after family/home,2500.0,51100.0,0.04892367906066536,13000.0,0.25440313111545987
867,2013-06,Inverclyde,Temporary sick,600.0,51100.0,0.011741682974559686,13000.0,0.25440313111545987
868,2013-06,Inverclyde,Long-term sick,4700.0,51100.0,0.09197651663405088,13000.0,0.25440313111545987
869,2013-06,Inverclyde,Economically Discouraged,0.0,51100.0,0.0,13000.0,0.25440313111545987
870,2013-06,Inverclyde,Retired,2000.0,51100.0,0.03913894324853229,13000.0,0.25440313111545987
871,2013-06,Inverclyde,Other,0.0,51100.0,0.0,13000.0,0.25440313111545987
873,2013-09,Inverclyde,Student,2100.0,50800.0,0.04133858267716536,13300.0,0.2618110236220472
874,2013-09,Inverclyde,Looking after family/home,2600.0,50800.0,0.051181102362204724,13300.0,0.2618110236220472
875,2013-09,Inverclyde,Temporary sick,500.0,50800.0,0.00984251968503937,13300.0,0.2618110236220472
876,2013-09,Inverclyde,Long-term sick,5100.0,50800.0,0.10039370078740158,13300.0,0.2618110236220472
877,2013-09,Inverclyde,Economically Discouraged,0.0,50800.0,0.0,13300.0,0.2618110236220472
878,2013-09,Inverclyde,Retired,2000.0,50800.0,0.03937007874015748,13300.0,0.2618110236220472
879,2013-09,Inverclyde,Other,700.0,50800.0,0.013779527559055118,13300.0,0.2618110236220472
881,2013-12,Inverclyde,Student,2200.0,51100.0,0.043052837573385516,13400.0,0.2622309197651663
882,2013-12,Inverclyde,Looking after family/home,2900.0,51100.0,0.05675146771037182,13400.0,0.2622309197651663
883,2013-12,Inverclyde,Temporary sick,0.0,51100.0,0.0,13400.0,0.2622309197651663
884,2013-12,Inverclyde,Long-term sick,4800.0,51100.0,0.09393346379647749,13400.0,0.2622309197651663
885,2013-12,Inverclyde,Economically Discouraged,0.0,51100.0,0.0,13400.0,0.2622309197651663
886,2013-12,Inverclyde,Retired,2100.0,51100.0,0.0410958904109589,13400.0,0.2622309197651663
887,2013-12,Inverclyde,Other,900.0,51100.0,0.01761252446183953,13400.0,0.2622309197651663
889,2014-03,Inverclyde,Student,2100.0,51000.0,0.041176470588235294,13000.0,0.2549019607843137
890,2014-03,Inverclyde,Looking after family/home,2800.0,51000.0,0.054901960784313725,13000.0,0.2549019607843137
891,2014-03,Inverclyde,Temporary sick,0.0,51000.0,0.0,13000.0,0.2549019607843137
892,2014-03,Inverclyde,Long-term sick,4900.0,51000.0,0.09607843137254903,13000.0,0.2549019607843137
893,2014-03,Inverclyde,Economically Discouraged,0.0,51000.0,0.0,13000.0,0.2549019607843137
894,2014-03,Inverclyde,Retired,2000.0,51000.0,0.0392156862745098,13000.0,0.2549019607843137
895,2014-03,Inverclyde,Other,800.0,51000.0,0.01568627450980392,13000.0,0.2549019607843137
897,2014-06,Inverclyde,Student,2200.0,51300.0,0.042884990253411304,13000.0,0.253411306042885
898,2014-06,Inverclyde,Looking after family/home,2700.0,51300.0,0.05263157894736842,13000.0,0.253411306042885
899,2014-06,Inverclyde,Temporary sick,0.0,51300.0,0.0,13000.0,0.253411306042885
900,2014-06,Inverclyde,Long-term sick,4700.0,51300.0,0.09161793372319688,13000.0,0.253411306042885
901,2014-06,Inverclyde,Economically Discouraged,0.0,51300.0,0.0,13000.0,0.253411306042885
902,2014-06,Inverclyde,Retired,2100.0,51300.0,0.04093567251461988,13000.0,0.253411306042885
903,2014-06,Inverclyde,Other,900.0,51300.0,0.017543859649122806,13000.0,0.253411306042885
905,2014-09,Inverclyde,Student,2500.0,51400.0,0.048638132295719845,13000.0,0.2529182879377432
906,2014-09,Inverclyde,Looking after family/home,2600.0,51400.0,0.05058365758754864,13000.0,0.2529182879377432
907,2014-09,Inverclyde,Temporary sick,0.0,51400.0,0.0,13000.0,0.2529182879377432
908,2014-09,Inverclyde,Long-term sick,4300.0,51400.0,0.08365758754863813,13000.0,0.2529182879377432
909,2014-09,Inverclyde,Economically Discouraged,0.0,51400.0,0.0,13000.0,0.2529182879377432
910,2014-09,Inverclyde,Retired,2300.0,51400.0,0.04474708171206226,13000.0,0.2529182879377432
911,2014-09,Inverclyde,Other,800.0,51400.0,0.01556420233463035,13000.0,0.2529182879377432
913,2014-12,Inverclyde,Student,2500.0,51300.0,0.04873294346978557,12800.0,0.24951267056530213
914,2014-12,Inverclyde,Looking after family/home,2400.0,51300.0,0.04678362573099415,12800.0,0.24951267056530213
915,2014-12,Inverclyde,Temporary sick,0.0,51300.0,0.0,12800.0,0.24951267056530213
916,2014-12,Inverclyde,Long-term sick,4500.0,51300.0,0.08771929824561403,12800.0,0.24951267056530213
917,2014-12,Inverclyde,Economically Discouraged,0.0,51300.0,0.0,12800.0,0.24951267056530213
918,2014-12,Inverclyde,Retired,2200.0,51300.0,0.042884990253411304,12800.0,0.24951267056530213
919,2014-12,Inverclyde,Other,900.0,51300.0,0.017543859649122806,12800.0,0.24951267056530213
921,2015-03,Inverclyde,Student,2600.0,50900.0,0.05108055009823183,12700.0,0.24950884086444008
922,2015-03,Inverclyde,Looking after family/home,2300.0,50900.0,0.04518664047151277,12700.0,0.24950884086444008
923,2015-03,Inverclyde,Temporary sick,0.0,50900.0,0.0,12700.0,0.24950884086444008
